"ID","Handle","Command","Title","Body HTML","Sort Order","Template Suffix","Updated At","Published","Published At","Published Scope","Image Src","Image Width","Image Height","Image Alt Text","Row #","Top Row","Must Match","Rule: Product Column","Rule: Relation","Rule: Condition","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: nogin.element_data [json]","Metafield: nogin.layout [single_line_text_field]","Metafield: brand [string]","Metafield: collection_hero [multi_line_text_field]","Metafield: collection_hero [single_line_text_field]","Metafield: shogun.above [string]","Metafield: shogun.below [string]","Metafield: shogun.head [string]","Metafield: shogun.products [string]","Metafield: collection_hero [string]","Metafield: collection_hero_m [string]","Metafield: collection_hero_alt [string]"
"97528250464","wrap-around-knee-braces","MERGE","Wraparound Knee Braces","<h2 style=""font-size: 24px !important; font-weight: bold !important; text-align: center;"">Wraparound Knee Braces for Mild to Moderate Pain</h2>
<br>
<p style=""text-align: left;"">Unlock the potential of your athletic journey with McDavid Wrap Around Knee Braces. Crafted to perfection, these braces are meticulously designed to cater to athletes grappling with mild to moderate knee pain. Say goodbye to limitations and embrace unparalleled support that surpasses traditional sleeves.</p>
<br>
<p style=""text-align: left;""><strong><span style=""text-decoration: underline;"">Engineered for Performance</span></strong>:</p>
<ul>
<li>Ideal for athletes encountering mild to moderate knee discomfort, our Wrap Around Knee Braces offer a superior level of support, empowering you to push boundaries with confidence.</li>
<li>Whether you're hitting the gym or conquering your daily routine, these braces seamlessly integrate into your lifestyle, providing the stability and comfort you need to excel.</li>
</ul>
<p style=""text-align: left;""><span style=""text-decoration: underline;""><strong>Effortless Support, Maximum Comfort</strong></span>:</p>
<ul>
<li>With McDavid Wrap Around Knee Braces, simplicity meets effectiveness. Designed for ease of use, these braces boast a user-friendly design that allows for effortless application and removal, saving you valuable time and hassle.</li>
<li>Experience the freedom of movement without compromising on support. Our braces are crafted from premium materials, ensuring a snug fit and all-day comfort, so you can focus solely on your performance.</li>
</ul>
<p style=""text-align: left;""><span style=""text-decoration: underline;""><strong>Versatile Performance</strong></span>:</p>
<ul>
<li>Versatility is at the core of McDavid Wrap Around Knee Braces. Whether you're pushing through intense training sessions or tackling everyday activities, these braces adapt to your needs, providing reliable support every step of the way.</li>
<li>Elevate your game, enhance your performance, and conquer obstacles with McDavid Wrap Around Knee Braces. Experience the difference today.</li>
</ul>
<p style=""text-align: left;"">Don't let knee pain hinder your progress. Invest in McDavid Wrap Around Knee Braces and redefine your limits. Unlock your full potential and embark on a journey of strength, stability, and success.</p>","Manual","","2025-11-11 04:03:42 -0800","true","2019-06-27 12:27:26 -0700","web","","","","","11","true","all conditions","Tag","Equals","Wraparound Knee Brace","Wraparound Knee Braces for Mild to Moderate Pain | McDavidUSA","McDavid Wraparound Knee Braces work well for Athletes experiencing mild to moderate knee pain, providing more support than sleeves. These braces are easy to put on and take off, and can be used while training or day to day. Shop today & earn Free Shipping with Qualifying Orders! Learn more..","","","","","","","","","","","",""
"97530347616","closed-and-open-patella-knee-braces","MERGE","Closed and Open Patella Knee Braces & Sleeves","<h2 style=""font-size: 24px !important; font-weight: bold !important; text-align: center;"">Optimize Knee Support with McDavid Closed and Open Patella Knee Sleeves &amp; Braces</h2>
<br>
<p style=""text-align: left;"">Experience tailored support and relief with McDavid Closed and Open Patella Knee Braces. Engineered to cater to diverse needs, our collection offers specialized solutions designed to enhance comfort, stability, and performance. Whether you prefer the targeted relief of an Open Patella design or the uniform compression of a Closed Patella brace, McDavid has you covered.</p>
<p style=""text-align: left;""><span style=""text-decoration: underline;""><strong>Customized Support for Every Movement</strong></span>:</p>
<ul>
<li>McDavid Knee Braces with an Open Patella alleviate knee pressure while providing enhanced support to the kneecap during movement. Experience optimal tracking and freedom of motion with our innovative design, tailored to deliver relief precisely where you need it.</li>
<li>Opt for McDavid Closed Patella Knee Braces to experience uniform compression across the knee, ensuring consistent support throughout your activities. Say goodbye to discomfort and embrace stability with every step.</li>
<li>Available in <span style=""color: #cc123c;""><a style=""color: #cc123c;"" title=""Link to McDavid Level 1 Primary Protection - General Purpose Support"" href=""https://www.mcdavidusa.com/collections/braces-supports-body-protection-level-light""><strong>Level 1</strong></a></span>, <span style=""color: #cc123c;""><a title=""Link to McDavid Level 2 Advanced Protection - Minor to Moderate Support"" href=""https://www.mcdavidusa.com/collections/braces-supports-body-protection-level-advanced"" style=""color: #cc123c;""><strong>Level 2</strong></a></span>, <a title=""Link to McDavid Level 3 Maximum Protection - Ultimate Recovery Support"" href=""https://www.mcdavidusa.com/collections/braces-supports-body-protection-level-maximum""><strong><span style=""text-decoration: underline;""><span style=""color: #cc123c; text-decoration: underline;"">Level 3 Maximum</span></span></strong></a> and <a title=""Link to McDavid Level 3 Maximum Plus Protection - Joint Support and Therapeutic Recovery"" href=""https://www.mcdavidusa.com/collections/braces-supports-body-protection-level-maximum-plus""><strong><span style=""color: #cc123c;""><span style=""text-decoration: underline;"">Maximum Plus</span></span></strong></a> Protection and Support.</li>
<li>Ideal for moderate to major instabilities, proactive injury prevention, and post-surgical joint protection.</li>
</ul>
<p style=""text-align: left;""><span style=""text-decoration: underline;""><strong>Tailored Comfort, Unmatched Performance</strong></span>:</p>
<ul>
<li>Discover the perfect balance of comfort and functionality with McDavid Knee Braces. Crafted from premium materials and advanced technology, our braces offer superior comfort without compromising on performance.</li>
<li>Whether you're engaging in rigorous workouts or navigating daily activities, McDavid Knee Braces adapt seamlessly to your lifestyle, providing the support you need to thrive.</li>
</ul>
<p style=""text-align: left;""><span style=""text-decoration: underline;""><strong>Elevate Your Knee Care Routine</strong></span>:</p>
<ul>
<li>Take control of your knee health with McDavid Closed and Open Patella Knee Braces. Experience the difference in support, comfort, and performance, tailored to meet your unique needs.</li>
<li>Invest in quality care and unlock the power of targeted relief and stability. Choose McDavid Knee Braces and redefine your journey to optimal knee health.</li>
</ul>
<p style=""text-align: left;"">Don't let knee discomfort hold you back. Embrace the tailored support of McDavid Closed and Open Patella Knee Braces. Experience relief, stability, and confidence with every step.</p>","Manual","","2025-11-11 04:03:42 -0800","true","2019-06-27 13:17:48 -0700","web","","","","","12","true","all conditions","Tag","Equals","Closed/Open Patella","Closed and Open Patella Knee Braces and Sleeves | McDavidUSA","Our McDavid Knee Braces with an Open Patella allow relief of Knee Pressure and Extra Knee cap support with proper movement and tracking. McDavid Closed Patella Knee Braces, on the other hand, offer compression at the Knee Cap with the same pressure as the rest of the knee and additional support. Learn more...","","","","","","","","","","","",""
"97531068512","knee-straps","MERGE","Knee Straps","","Best Selling","","2025-11-11 04:03:42 -0800","true","2019-06-27 13:37:22 -0700","web","","","","","13","true","all conditions","Tag","Equals","Knee Straps","Knee Straps for Mild Pain | McDavidUSA","Our McDavid Knee Straps are a great solution if you suffer from knee pain due to Runner's Knee or Jumper's Knee (Patellar Tendonitis), Osgood-Schlatter Disease, or Patella tracking. It can fit under clothes and is easy to put on and take off. Shop today & earn FREE Shipping with Qualifying Orders! Learn more..","","","","","","","","","","","",""
"97535524960","knee-sleeves","MERGE","Knee Sleeves","<h2 style=""font-size: 24px !important; font-weight: bold !important; text-align: center;"">Enhance Support and Comfort with McDavid Knee Sleeves</h2>
<br>
<p style=""text-align: left;"">Discover the ultimate solution to your knee discomfort with McDavid Knee Sleeves. Crafted with precision and innovation, our collection offers a range of sizes to ensure a perfect fit for every individual. Designed to effortlessly slip over your knee, these sleeves provide unrivaled compression to alleviate swelling and pain, making them an ideal choice for managing mild knee discomfort and minimizing arthritis symptoms.</p>
<br>
<p style=""text-align: left;""><span style=""text-decoration: underline;""><strong>Optimal Support, Unmatched Comfort</strong></span>:</p>
<ul>
<li>McDavid Knee Sleeves are engineered to deliver unparalleled support and comfort. The seamless integration of compression technology ensures effective stabilization of the knee joint, allowing you to move with confidence and ease.</li>
<li>Experience the difference with our premium-quality sleeves, meticulously crafted from durable materials that guarantee long-lasting performance without compromising on comfort.</li>
</ul>
<p style=""text-align: left;""><span style=""text-decoration: underline;""><strong>Versatile Performance, Enhanced Mobility</strong></span>:</p>
<ul>
<li>Whether you're engaging in rigorous workouts or navigating daily activities, McDavid Knee Sleeves adapt to your lifestyle seamlessly. Their versatile design provides the perfect balance of support and flexibility, enabling you to push your limits without constraints.</li>
<li>Bid farewell to discomfort and embrace unrestricted mobility with McDavid Knee Sleeves. Elevate your performance and conquer challenges with confidence.</li>
</ul>
<p style=""text-align: left;""><span style=""text-decoration: underline;""><strong>Combat Knee Pain, Embrace Relief</strong></span>:</p>
<ul>
<li>Say goodbye to persistent knee pain with McDavid Knee Sleeves. Engineered to combat swelling and discomfort, these sleeves offer targeted compression therapy that promotes faster recovery and enhances overall well-being.</li>
<li>Don't let knee issues hold you back. Invest in McDavid Knee Sleeves today and experience the transformative power of superior support and lasting comfort.</li>
</ul>
<p style=""text-align: left;"">Transform your approach to knee care with McDavid Knee Sleeves. Unlock the key to pain relief, mobility, and performance excellence. Embrace comfort, embrace support, and embrace a life without limits.</p>","Manual","","2025-11-11 04:03:42 -0800","true","2019-06-27 15:21:24 -0700","web","","","","","14","true","all conditions","Tag","Equals","Knee Sleeves","Knee Sleeves: Support & Comfort for Knee Pain | McDavidUSA","McDavid Knee Sleeves come in different sizes, and you can easily slip them right over your knee. They provide knee compression, which helps control swelling and pain. McDavid Knee Sleeves often work well for mild knee pain, and they help minimize arthritis. Learn More...","","","","","","","","","","","",""
"97973338208","all-star-collection","MERGE","All-Star Collection","","Manual","","2024-04-23 11:39:34 -0700","","","web","","","","","15","true","all conditions","Tag","Equals","All-Star","McDavid All-Star Collection","The McDavid All-Star Collection is designed to support the champion in you. This collection helps protect skin from abrasions, keeps arm muscles warm and active with compression + features hDc® Moisture Management Technology that will keep you dry and cool as you compete/play. Learn more....","","","","","","","","","","","",""
"98059452512","all","MERGE","All Products","","Best Selling","","2025-11-11 04:03:42 -0800","true","2019-07-03 16:32:00 -0700","web","","","","","16","true","all conditions","Vendor","Equals","McDavid","","","","","","","","","","","","","",""
"98059452512","all","MERGE","All Products","","Best Selling","","2025-11-11 04:03:42 -0800","true","2019-07-03 16:32:00 -0700","web","","","","","17","","","Variant Compare At Price","Is Empty","","","","","","","","","","","","","","",""
"127510872160","phantom-x-stealth-collection","MERGE","Phantom X Stealth Collection","","Manual","","2025-11-11 04:03:42 -0800","true","2019-09-17 12:45:42 -0700","web","","","","","18","true","all conditions","Vendor","Equals","McDavid","Phantom X Stealth Ankle Braces | McDavidUSA","Free your ankles from bulky lace-up braces and experience performance and confidence like never before. The NEW McDavid Phantom x Stealth Collection is revolutionizing the ankle brace with a streamlined, EASY-ON-EASY OFF design that is 33% lighter than traditional braces.  Great for High School and Collegiate Athletes.","","","MD","","","","","","","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD19_Web_PhantomStealth-Category-Banner_D.jpg","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD19_Web_PhantomStealth-Category-Banner_M.jpg","Phantom X Stealth Ankle Brace Collection"
"127510872160","phantom-x-stealth-collection","MERGE","Phantom X Stealth Collection","","Manual","","2025-11-11 04:03:42 -0800","true","2019-09-17 12:45:42 -0700","web","","","","","19","","","Tag","Equals","phantom-stealth","","","","","","","","","","","","","",""
"154376732768","guidelines-a-product-finder","MERGE","GUIDELINES: Brace Finder","This is the smart collection that Guidelines uses to provide product results for your finder.  It is hidden, and not visible to your customers.<br><br><b>IMPORTANT: Please note, the only thing you should do on this page is manually sort this collection (if that is how you want it to display).</b><br><br><b>Making any changes to the tags, conditions or visibility of this smart collection from this screen will result in errors and a broken product finder. If you want to change the results of this product finder,you must do it through the Guidelines admin.</b>","Manual","","2025-11-11 04:03:42 -0800","","","web","","","","","20","true","all conditions","Tag","Equals","autotag_guidelines_brace_finder","","","","","","","","","","","","","",""
"155041464416","elite-collection","MERGE","ELITE Collection","","Manual","","2025-11-11 04:03:42 -0800","true","2019-11-08 10:21:39 -0800","web","","","","","21","true","all conditions","Tag","Equals","ELITE","ELITE Collection for Protection, Support & Recovery | McDavid","When McDavid names something ""ELITE"" - we deliver.  Products under the ELITE banner ultilize PREMIUM GRADE materials and are meticulously designed to deal with specific issues and joints.  Engineered specifically for BEFORE, DURING and AFTER Working Out & Training!  Shop today & Learn more....","","","MD","","","","","","","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD_CatHeader_ELITE_DSK.jpg?20731","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/MD_CatHeader_ELITE_MBL.jpg?20731","ELITE McDavid Collection for Injury Prevention and Recovery"
"163788652640","top-sellers","MERGE","Top Sellers","","Manual","","2025-11-11 04:03:42 -0800","true","2020-05-16 17:13:17 -0700","web","","","","","22","true","all conditions","Tag","Equals","TopSeller","Top Sellers | McDavidUSA","Shop our best, fan-favorite selling Sport-Med, HEX, and Padded Apparel.  Protection to perform in any sport. Learn more...","","","","","","","","","","","",""
"222914511011","show-your-support","MERGE","Show Your Support","<div class=""shogun-root"" data-shogun-id=""614b6edb1574c100c910039b"" data-shogun-site-id=""ca27d9dd-1009-49a5-b304-4669c3eaa929"" data-shogun-page-id=""614b6edb1574c100c910039b"" data-shogun-page-version-id=""614b6edb1574c100c910039a"" data-shogun-platform-type=""shopify"" data-shogun-variant-id=""614b6edb1574c100c910039c"" data-shogun-page-type=""category"" data-shogun-power-up-type="""" data-shogun-power-up-id="""" data-region=""main""> <div id=""s-a689e197-1dee-469e-acb0-8b348704342f"" class=""shg-c ""> </div> </div>","Manual","","2025-11-10 04:04:11 -0800","true","2020-09-30 16:34:06 -0700","web","","","","","23","true","all conditions","Tag","Equals","BCA","Show Your Support Collection (BCA) | McDavid","Celebrate Women who fight to survive and those working to find the cure with our Show Your Support Collection. Shop McDavid today!","","","","","","<div class=""shogun-root"" data-shogun-id=""614b6edb1574c100c910039b"" data-shogun-site-id=""ca27d9dd-1009-49a5-b304-4669c3eaa929"" data-shogun-page-id=""614b6edb1574c100c910039b"" data-shogun-page-version-id=""614b6edb1574c100c910039a"" data-shogun-platform-type=""shopify"" data-shogun-variant-id=""614b6edb1574c100c910039c"" data-shogun-page-type=""category"" data-shogun-power-up-type="""" data-shogun-power-up-id="""" data-region=""above""> <script type=""text/javascript"" src=""https://a.shgcdn2.com/js-2025-01-29-1744/global-assets-737800fada47a5d15aa4a6ffe58fa241abc2e7d1.js"" defer></script> </div>","<div class=""shogun-root"" data-shogun-id=""614b6edb1574c100c910039b"" data-shogun-site-id=""ca27d9dd-1009-49a5-b304-4669c3eaa929"" data-shogun-page-id=""614b6edb1574c100c910039b"" data-shogun-page-version-id=""614b6edb1574c100c910039a"" data-shogun-platform-type=""shopify"" data-shogun-variant-id=""614b6edb1574c100c910039c"" data-shogun-page-type=""category"" data-shogun-power-up-type="""" data-shogun-power-up-id="""" data-region=""below""> </div>","","","","",""
"233108275363","bio-logix-collection","MERGE","Bio-Logix Collection","","Best Selling","","2025-11-08 04:03:31 -0800","true","2023-02-13 15:42:50 -0800","web","","","","","24","true","all conditions","Title","Contains","logix","","","","","","","","","","","","","",""
"283272970403","black-friday-deals","MERGE","Black Friday Deals","","Manual","","2025-11-11 04:03:42 -0800","","","web","","","","","25","true","all conditions","Vendor","Equals","McDavid","Black Friday Sale 2021 | McDavidUSA","One of our biggest sales of 2021 is almost here. Check back soon to see what deals you can find for Black Friday 2021 at McDavidUSA.","","","","","","","","","","","",""
"283273003171","cyber-monday-deals","MERGE","Cyber Monday Deals","","Manual","","2025-11-11 04:03:42 -0800","","","web","","","","","26","true","all conditions","Vendor","Equals","McDavid","Cyber Monday Sale 2021 | McDavidUSA","One of our biggest sales of 2021 is almost here. Check back soon to see what deals you can find for Cyber Monday 2021 at McDavidUSA","","","","","","","","","","","",""
"291790192803","hex-padded-leg-sleeves","MERGE","HEX® Padded Protective Leg Sleeves","<h2 style=""font-size: 24px !important; font-weight: bold !important; text-align: center;"">HEX® Padded Protective Leg Sleeves</h2>
<p><br></p>
<p style=""text-align: left;"">Improve your game with HEX® padded protective leg gear, the ultimate choice for high-performing athletes. Your athletic wear is a critical factor in determining your success, which is why we offer state-of-the-art protective gear to help you achieve your goals.</p>
<p style=""text-align: left;"">Our HEX® gear is specifically designed to support your body, muscles, and movements, allowing you to perform at your best. Whether you need HEX® pads, padded leg and arm sleeves, or padded shirts, shorts, tights, and supports, we have everything you need to enhance your game.</p>
<p style=""text-align: left;"">Investing in HEX® gear is investing in your success. Don't settle for anything less than the best - choose HEX® and take your performance to the next level.</p>","Manual","","2025-11-11 04:03:42 -0800","true","2022-08-25 15:36:34 -0700","web","","","","","27","true","all conditions","Tag","Equals","Padded Leg Sleeves","HEX® Padded Leg Sleeves - Superior Protection and Performance | McDavidUSA","Discover superior protection and performance with HEX® Padded Leg Sleeves from McDavid. Our high-quality compression sleeves feature strategically placed pads to safeguard against impact and promote fast muscle recovery. Shop now for ultimate protection on the field or court.","","","","https://cdn.shopify.com/s/files/1/0096/9926/2560/files/Hex25_Kyrie_Launch_SubCat_Hero.webp?v=1760390034","","","","","","","",""
